"Cake - Mini Potato Pancake,""14o3nL6jgAA1DUzKv75x83MeLs5VR1X8qJ"",""$4.78"",""863"","""","""""
"Sugar - Brown, Individual,""1DsUGAh9VSxiGLHhhW6g3c8DJiMRKvxgHt"",""$6.03"",""864"","""","""""
"Celery Root,""12e2qWJvWbWqzC4MoZctEQLrvJch7QshLe"",""$8.06"",""865"","""","""""
"Lamb Shoulder Boneless Nz,""1PrUYDkKDjWEHoaEjx568cXCNMKWQQ3P6d"",""$6.82"",""866"","""","""""
"Scampi Tail,""1MDZMvBJAbWm2ZnsmNPaxv1kwgThs2ddFB"",""$6.54"",""867"","""","""""
"Aspic - Light,""1PL5XXPszTB3XuhQXL8AziR9hTtiedRJZn"",""$9.29"",""868"","""","""""
"Salt - Celery,""1N4W5pJ5eJYZA4n59Egpdq4cUrhnQ4oKKh"",""$6.45"",""869"","""","""""
"Food Colouring - Red,""18k5rZ2vcJhGLUMWkLwMFnJdeSQshtK4Sq"",""$4.71"",""870"","""","""""
"Miso - Soy Bean Paste,""1B7nFYQtAyxpeb3aXwk8sucNz2HUXLrEiB"",""$0.11"",""871"","""","""""
"Sherry - Dry,""1NEXdrnCAKzhKByV9V5efzRKqE54Sy1Km8"",""$9.02"",""872"","""","""""
"Wine - Cava Aria Estate Brut,""1LSdxMXTz6HaoabsXfY2oiRhn4jr6HbXuk"",""$2.68"",""873"","""","""""
"Bonito Flakes - Toku Katsuo,""153cPyEDixgdiXKQQKmX9yKx3MHhHKntW1"",""$9.60"",""874"","""","""""
"Snapple - Mango Maddness,""1FCcfFdEkDN6Lq2p9dhwb6NrAZWTn4QXPB"",""$9.28"",""875"","""","""""
"Spice - Montreal Steak Spice,""1Gs3xn8DnJRSnaVAYMQwibHL1D2BcrSnjZ"",""$7.34"",""876"","""","""""
"Nutmeg - Ground,""1HH2dHMLv1dhmBc1d36e7ipb8TRKEk6dep"",""$6.32"",""877"","""","""""
"Yeast Dry - Fleischman,""17daXYSyY1e6fBD3YpTZdtC7Ks1b7Vb3nH"",""$9.42"",""878"","""","""""
"Sobe - Berry Energy,""1BqCaJhBv44TBQ2sAwEUszJ9exfTtVbmCd"",""$4.67"",""879"","""","""""
"Sword Pick Asst,""1CaaDHbG45u5EEe3wqsQa9bmsrZBtU7Y9J"",""$5.96"",""880"","""","""""
"Macaroons - Homestyle Two Bit,""16KPQtq6r52Ek4kvEDX6gQdARtWGk4v9o"",""$0.94"",""881"","""","""""
"Wine - Pinot Noir Latour,""1FiJtLuaVGyRPvgz3hE7Z5JX8SxTXCBQXK"",""$4.62"",""882"","""","""""
"Crab - Soft Shell,""16Xeh9iwYNsHEKc42T2QbdTgPFnx9JTc9v"",""$0.20"",""883"","""","""""
"Truffle Cups - White Paper,""1fNtRE3qEDSs3E1VWU73tnx1CQfnc7wMX"",""$3.87"",""884"","""","""""
"Syrup - Golden, Lyles,""1KnE2HhELuzfBvBPJ5AmERyhCpzDtAynNB"",""$1.31"",""885"","""","""""
"Pectin,""1D1j9tuoboTVoFjjkLssGhY7gXPVcdyLqC"",""$7.61"",""886"","""","""""
"Bread - English Muffin,""1DnRmjc6FtCoPnLcifCP7J6VwHSrwGE15V"",""$1.64"",""887"","""","""""
"Sage - Ground,""1L7eso8NDdR96Z3vcUinEbzzniUApGm8cW"",""$6.13"",""888"","""","""""
"Pork Casing,""17qq1oKs626porsuBdoz1pkjqo6i7ymuGQ"",""$9.16"",""889"","""","""""
"Cassis,""1Mxv2XUviiVjw7n8YVWvun6QyRJU6fkvNT"",""$5.14"",""890"","""","""""
"Appetizer - Mini Egg Roll, Shrimp,""1DcsVmzskus5dxoWmSdgpgRk6G18cdXbrN"",""$2.55"",""891"","""","""""
"Syrup - Golden, Lyles,""15fz53MfDH7wWiGxtVqS1uDQqY8RfJKyas"",""$7.21"",""892"","""","""""
"Wood Chips - Regular,""1ENzY3b6mw5uCFc14hHYfEnXjHQJTT9tNo"",""$6.46"",""893"","""","""""
"Longos - Burritos,""1Bw64ptUG51e3kZimGLatapnjjSfC114kX"",""$6.41"",""894"","""","""""
"Salmon - Atlantic, Fresh, Whole,""1N2qLafkHFAPFHQ3AhvnPFHbyMj6mAtcya"",""$3.31"",""895"","""","""""
"Cake - Lemon Chiffon,""1Lpgo8kJuwFwjzperdJs6GeVwKJHYcn2h7"",""$8.40"",""896"","""","""""
"Potatoes - Parissienne,""1E7FuM481v754Y46pPGJ4UnwPCcjz9cZ6M"",""$3.30"",""897"","""","""""
"Browning Caramel Glace,""1HF3Ddsr6kxzGGZahvzQ5WRtcYAm36zgy1"",""$3.77"",""898"","""","""""
"Cheese - Augre Des Champs,""1Dh2o6K9G4tP1wDxnfBJ5vxEXhUpnRsFmY"",""$8.28"",""899"","""","""""
"Yogurt - Assorted Pack,""1Fi3ZEXEjsnydwEXr3ZZKZDK8WiKqhtFqV"",""$1.62"",""900"","""","""""
"Tea - Herbal Orange Spice,""1LK2fpau4LtcA7pC6PhgCvP8VUDQbFk9yL"",""$7.92"",""901"","""","""""
"Hold Up Tool Storage Rack,""1HqCmjXySC5jo8wreDfc8HJWHQCAs8wUxa"",""$9.81"",""902"","""","""""
"Emulsifier,""1FAFqi28JsMRGmZDEw8pfPRRwzV48rXvKS"",""$9.25"",""903"","""","""""
"Sauce - Hollandaise,""1CMMbegdDBg7Y6RS1Ua2b5LydVxHxFHHZb"",""$1.90"",""904"","""","""""
"Fish - Scallops, Cold Smoked,""1AFSpdZtr86sdRVXjNbG4kNDFBCfKbot23"",""$1.05"",""905"","""","""""
"Icecream - Dstk Super Cone,""1FKBzjvMZLt4hD37GsFx2w5d87q4edfeLW"",""$0.59"",""906"","""","""""
"Pasta - Fusili Tri - Coloured,""1DpSKMwVrQaB9zeZ8VHXaEcFzKSacjUmWc"",""$8.38"",""907"","""","""""
"Extract - Raspberry,""16K8Mk5i4Lj2qNWJkY2VvfN9X1RC1Td59W"",""$5.84"",""908"","""","""""
"Pie Filling - Apple,""17G5pcdgA2cGtH2uwqqkrNn44VsiwEuj1f"",""$6.95"",""909"","""","""""
"Mackerel Whole Fresh,""1ee1BsaR5WdX5NLAZ5KnpmRxCreBH6ZZH"",""$7.28"",""910"","""","""""
"Appetizer - Shrimp Puff,""1B6ak17GVtLdGEcSuYDdeWuoKGHsTnfGcQ"",""$9.85"",""911"","""","""""
"Honey - Comb,""1JTKchpuGwwwg1GkMHq9bAZSdmFR8DRAL2"",""$7.34"",""912"","""","""""
"Chocolate - Pistoles, Lactee, Milk,""13cdEqDR9qhFFEnxSLe2BhCLLKvUh69g1w"",""$8.68"",""913"","""","""""
"Sausage - Breakfast,""14w5CEPykpoGbKw5orVJDoqSEHUxFFxDCA"",""$5.45"",""914"","""","""""
"Tea - Herbal Sweet Dreams,""1GHPfmBqcEUs7DqQDcaKVpgLL76r4AscK2"",""$3.05"",""915"","""","""""
"Soup - Clam Chowder, Dry Mix,""14hBfo7CajLhFq7ZkBCEEEssCz9VSRo7Fe"",""$0.36"",""916"","""","""""
"Beef - Bones, Marrow,""1EAyyQRpQLZgYbx9FkPtsj8AfQ9XSAdQrd"",""$2.81"",""917"","""","""""
"Salt - Seasoned,""1Gy1bnCsEMpjGSHNbH7pDk1heZS5qbayew"",""$1.34"",""918"","""","""""
"Pastry - Trippleberry Muffin - Mini,""1HYZxovsuVh9UqQ5qqrzj6NvTeFV4zS6U5"",""$9.75"",""919"","""","""""
"Quinoa,""17j2FL8cBPC3nnc8A2u67dEG3Dz54nS66k"",""$6.79"",""920"","""","""""
"Cookie - Oatmeal,""1JwXbg3M93ZVEjyDdvWCuivrBWFpCmEDsp"",""$7.33"",""921"","""","""""
"Kellogs Special K Cereal,""1KforwuDunP1TvzpaQqwJDs7AnH1pe3QpM"",""$4.29"",""922"","""","""""
"Pasta - Cappellini, Dry,""1666j1gARz44xubRKFoAVgzo34ps6QEgzq"",""$6.39"",""923"","""","""""
"Icecream Bar - Del Monte,""1J3hrY9v6bFSMnd4suqsnEwq6V9qsaWfQw"",""$0.41"",""924"","""","""""
"Smoked Paprika,""1NYXo9cYfS7iSGg8WjVqXJjxWwU2zTzQ8X"",""$5.21"",""925"","""","""""
"Veal - Leg, Provimi - 50 Lb Max,""1D9RfYsgLhtveXu7xUQYTfu8vfwF1dYkxm"",""$5.97"",""926"","""","""""
"Monkfish - Fresh,""14fQP4UfrfJMbLHHWRqw3JwAJGQyQGoArU"",""$7.65"",""927"","""","""""
"Rice - Sushi,""1HEqpZwfWZ7REyv8s775Q3znpK5F797aGd"",""$6.01"",""928"","""","""""
"Trout - Smoked,""18r68P8EXYjBwNgoFPVH5DRrtZuPd7QfaP"",""$3.42"",""929"","""","""""
"Country Roll,""1MJG3BYpURxiuyfoqc4qSukKKaBbHr4Jd9"",""$2.84"",""930"","""","""""
"Glaze - Apricot,""1DhNUyhaTYtQboGEoPJzFwuSzt8d2su6U8"",""$7.63"",""931"","""","""""
"Clams - Bay,""12BtfimMjU2ru8oNipD3QvCftBCGjceekU"",""$1.49"",""932"","""","""""
"Lychee - Canned,""1LZSDoXuEuk3nQXJ2n42YXsthsDHvyiNNn"",""$7.41"",""933"","""","""""
"Lettuce Romaine Chopped,""1NB815w1AJGEeeEpYMUwsuMuSVKajNv9Xc"",""$6.09"",""934"","""","""""
"Longan,""1PhGWnkhWgf6tRvHjUk2nfNxo5Z1BvnRvM"",""$2.07"",""935"","""","""""
"Garlic,""16xb75dMGfcA68Pjg3WgXARx7jat6SjSDW"",""$0.11"",""936"","""","""""
"Coffee - Frthy Coffee Crisp,""1EzspJStpsP6vTMVq7kpJ8kAGmbHvfPzuZ"",""$9.87"",""937"","""","""""
"Cheese - Parmesan Cubes,""1FPZxgEV4oi8HN23rqc2tkxgyDry6WoKLe"",""$1.18"",""938"","""","""""
"Dehydrated Kelp Kombo,""1yD8vSzN9CtHriS1e17g89pmgivjFBa7K"",""$6.03"",""939"","""","""""
"Bread - Multigrain Oval,""1U9AGh8LsPNk6Xuup65mwvyqU7S94vnGN"",""$7.28"",""940"","""","""""
"Veal - Tenderloin, Untrimmed,""1FMMcS8T8pnBZ91yVwm2REWu57LY6xQx12"",""$5.62"",""941"","""","""""
"Cheese - Ermite Bleu,""1ApueRK31LGznE5Fn3crfnKc42hZQ4Bhn3"",""$8.80"",""942"","""","""""
"Red Snapper - Fillet, Skin On,""14MQmzxbPsRLBQMSL15ypFciDfQU4wh94V"",""$0.13"",""943"","""","""""
"Soup - Beef, Base Mix,""17xCytSZaWNkkb5ReC6P6nMDRDYXC1Q9am"",""$7.71"",""944"","""","""""
"Pastry - Butterscotch Baked,""1CwFxU9po9sHtyZxKg5gJzbVp37zTKb5rM"",""$0.81"",""945"","""","""""
"Danishes - Mini Raspberry,""1H9ZKHgh8PiMc5MyKSHVKiJ7o897hzT371"",""$2.79"",""946"","""","""""
"Cake Circle, Foil, Scallop,""197qUQjnJjZsmSKQa2HWX9QM9LMpUe54t8"",""$6.67"",""947"","""","""""
"Sole - Iqf,""19Q8eQY3GJZgQKEjawwdRvVWZhdQXtGjEc"",""$3.51"",""948"","""","""""
"Veal - Kidney,""12gotWxK8rn7ZnYtcv6Sj7NgStWGEuZykx"",""$7.56"",""949"","""","""""
"Rambutan,""1HZ4nxqkrymwnYLLjnQ4cGwf9qawEeSbJJ"",""$0.56"",""950"","""","""""
"Veal - Nuckle,""14ZuXwqchMGcYvwfz4yLsjtp8D8kMrazxW"",""$8.11"",""951"","""","""""
"Pastry - Baked Scones - Mini,""15BT68LCeCgxMhhBbdB4TGxDYehnZVdfws"",""$4.45"",""952"","""","""""
"Paper - Brown Paper Mini Cups,""1DjxC4WA9kRMgtGa2pXvErksD4hkTh57cv"",""$7.91"",""953"","""","""""
"Lumpfish Black,""1Cskh52pHEoCWzWPzNM8udno5HiMGHXTf5"",""$3.48"",""954"","""","""""
"Pears - Bosc,""17EbnXcJnD2CMqzNUjaunRW8CDJWEfgFnj"",""$1.80"",""955"","""","""""
"Salt - Table,""1FLzrGYtbBnsjsryDnoPCc9Rf99z1fGnpe"",""$5.33"",""956"","""","""""
"Snapple - Mango Maddness,""1Hj3zKBN31bCGCh9t6v6TMKg2cPp6Mpq9i"",""$6.50"",""957"","""","""""
"Cumin - Whole,""1Fe2j1yUzcaRrmRbaq4sMgWFsAgRoqTXjT"",""$2.68"",""958"","""","""""
"Garbag Bags - Black,""1KgBgiuJPCKWow87v7m1TsoHhJ3sTLLo5c"",""$4.18"",""959"","""","""""
"Cookie - Oreo 100x2,""1H44eNx5ZCW87BovSUk3WLgaNssYrZ173G"",""$3.32"",""960"","""","""""
"Lamb - Shanks,""1QEBhsnrdwBSZW3PTcrTUq2XEUeNUkNiZR"",""$1.72"",""961"","""","""""
"Bread - Flat Bread,""1H916bfVCEdDmWr21zLenZXL3RkSBohT8J"",""$4.68"",""962"","""","""""
"Poppy Seed,""1EKYRetPo2UCX92rYcn8gXpeR27WuSBXEZ"",""$0.51"",""963"","""","""""
"Cake - Lemon Chiffon,""14gx1nsh8GnAVE6A4PbB6BYYM78RNRV4fj"",""$0.82"",""964"","""","""""
"Garam Marsala,""1EKwTfRwTPNiGDRyDggNKSLY6nUaUC8iqD"",""$7.67"",""965"","""","""""
"Napkin - Dinner, White,""1PgJTc7d9hE73b4p8WBmtT3cXZbv2S2bTF"",""$3.66"",""966"","""","""""
"Beans - Fava Fresh,""1PLcRirSHDPcfwQmJf2sj222tWrXJFB8iP"",""$5.42"",""967"","""","""""
"Tea - Vanilla Chai,""13aQPw31H3svspKX66dRQfEeUuM7AbHLRz"",""$9.19"",""968"","""","""""
"Strawberries,""1LGREK8krye9JDvn5AMbucQsFcqaFzT6vN"",""$8.95"",""969"","""","""""
"Scampi Tail,""1NgK1ueoXinxoiDoCh424UuGkKXwGFRwUX"",""$2.36"",""970"","""","""""
"Cookies - Englishbay Wht,""1QLVeAXu2NQ2Q28xxThBcGZHgxtHFnGLzv"",""$8.40"",""971"","""","""""
"Longos - Greek Salad,""1PUT4Bsuu58a9V8nJfZnbyZY5oPcK7Q6TH"",""$4.22"",""972"","""","""""
"Lid - 16 Oz And 32 Oz,""14MaW8tA8btDnCntU5qs6jCw2SEe7rn9U1"",""$0.74"",""973"","""","""""
"Sorrel - Fresh,""1K2Yp5EbqpLugyn8gS4S4DK4k22taYMTUF"",""$7.72"",""974"","""","""""
"Nut - Walnut, Chopped,""1KE49JBABCfcNhtLtSUtm94zNzRz1oRpoG"",""$0.56"",""975"","""","""""
"Juice - Orange,""1DKaPbQjyt9ByM4oZfhzdr62oz2wYzE5hP"",""$2.22"",""976"","""","""""
"Juice - Cranberry 284ml,""13xg6S8J5YH9Q1vxAhCwxxPeFyRH5Rbe5x"",""$6.63"",""977"","""","""""
"Chicken Giblets,""1M9M2W4cqQJUbF5gUsyoNrZXPNj483925y"",""$9.11"",""978"","""","""""
"Pastry - Apple Large,""1FCPAT8adFytoWkNQ4CEyNiRc7xtHxCTan"",""$0.57"",""979"","""","""""
"Graham Cracker Mix,""1KPT1ZJyDGf82CMitkynU19NFNz5bk36gM"",""$8.53"",""980"","""","""""
"Kale - Red,""1GxCQ2zrz67rg2h1u69JYZogWCu6wzhE32"",""$7.01"",""981"","""","""""
"Cookies - Englishbay Wht,""13MS25sLanhgWveiQogpssx21Vzdr7GP4s"",""$7.08"",""982"","""","""""
"Sandwich Wrap,""15UG5axb4NAzt2M2jhGcrDZVBdscd9Lrf5"",""$1.33"",""983"","""","""""
"Gatorade - Orange,""16uouiWA2RLLgqwAzvTpL4gdLXpB6cGAud"",""$6.23"",""984"","""","""""
"Beans - Butter Lrg Lima,""14Y8aJxS1amtiFhc3dXhUuSxSWHLTbAf4B"",""$6.97"",""985"","""","""""
"Turkey Leg With Drum And Thigh,""1DvDGELt9fNW7eRMmEP2ijeEvbnXs7SKss"",""$5.87"",""986"","""","""""
"Bread - White Epi Baguette,""13rkDmBPYvcdrbvFbdntaeynPRvPZ4Q1Hd"",""$0.96"",""987"","""","""""
"Bacardi Raspberry,""164y1TLMepMqCAdqwVRyefi8h8dt8jpzda"",""$3.36"",""988"","""","""""
"Wine - White Cab Sauv.on,""151gy5YzLbqcXrX4QsRDMKikTe5kB9cJbi"",""$1.99"",""989"","""","""""
"Cheese - Comtomme,""15Zx4ZhoVfsc6sKXCHCYpd1RAqE6zpppwo"",""$3.22"",""990"","""","""""
"Beans - Black Bean, Dry,""1EvrrGv52wY6sS8pmzLAT4o2V3rwMwnFZ3"",""$8.40"",""991"","""","""""
"Mushroom - Shitake, Fresh,""1M2VSJ8AtQL3Q4rfbueeE6gnfy32vfMKMp"",""$6.88"",""992"","""","""""
"Tomatoes - Plum, Canned,""1MSW6C5QFoQh3A1DK5Q9YsAbpoDFXKkB2y"",""$2.71"",""993"","""","""""
"Compound - Orange,""1PZgBuNYmMqGMEDCwJ5yS4SetPAh7gC9kd"",""$3.48"",""994"","""","""""
"Chocolate - Dark,""17A9UT3Gnt37oQZP2dxjSYnRmWtjV1DGVZ"",""$2.16"",""995"","""","""""
"Bread - Corn Muffaleta Onion,""13ongnmDTSpCHweiTVDuqR1GjcJvr8WbyR"",""$9.79"",""996"","""","""""
"Lobster - Live,""1F4oCaLcfB8UuEJN6YdXijfm6pDjejVGhd"",""$9.20"",""997"","""","""""
"Chocolate - Semi Sweet,""13hnFctvFHMmvfEnFAkuSRUzCskdvnRoW4"",""$2.21"",""998"","""","""""
"Bread - Dark Rye,""1PyPwT9G5Jfg2i1eomDyxTzoxZFo7CfzWi"",""$3.42"",""999"","""","""""
"Venison - Liver,""1JY76JVtdjPoTkgYcU8x6H4HWqNNPH29pG"",""$3.15"",""1000"","""","""""
